"date","close","open","high","low","volume","change"
"2022-3-9","28.0502","26.7500","28.6800","26.5200","27.82M","4.86%"
"2022-3-8","26.7500","26.1400","26.9400","25.9600","23.29M","2.33%"
"2022-3-7","26.1400","26.5201","27.4500","25.2600","25.76M","-1.43%"
"2022-3-6","26.5201","27.8399","28.0700","26.4900","16.32M","-4.74%"
"2022-3-5","27.8399","27.5900","28.0899","26.7000","15.03M","0.91%"
"2022-3-4","27.5898","30.2280","30.8799","27.0062","39.54M","-8.73%"
"2022-3-3","30.2280","29.5216","31.5704","28.9969","2.33M","2.39%"
"2022-3-2","29.5216","30.3386","30.5719","29.0976","1.35M","-2.63%"
"2022-3-1","30.3201","30.7103","31.3750","29.4578","1.64M","-1.27%"
"2022-2-28","30.7103","27.3389","30.7160","26.8990","1.42M","12.33%"
"2022-2-27","27.3389","28.8599","29.2300","26.9085","1.44M","-5.27%"
"2022-2-26","28.8599","27.9813","29.7300","27.8695","1.56M","3.14%"
"2022-2-25","27.9813","26.5386","28.4458","25.9286","1.41M","5.44%"
"2022-2-24","26.5386","26.5169","27.1643","23.3590","3.31M","0.08%"
"2022-2-23","26.5169","26.6498","28.1574","26.2589","1.72M","-0.50%"
"2022-2-22","26.6498","24.9708","26.8508","24.5218","1.83M","6.61%"
"2022-2-21","24.9982","27.2510","28.3770","24.8197","2.13M","-8.27%"
"2022-2-20","27.2510","28.6906","28.7368","26.9063","1.33M","-5.08%"
"2022-2-19","28.7091","28.9605","29.1812","27.6801","1.09M","-0.87%"
"2022-2-18","28.9597","29.4502","30.3997","28.2510","1.56M","-1.67%"
"2022-2-17","29.4502","32.2392","32.6204","28.9552","1.45M","-8.57%"
"2022-2-16","32.2118","33.4791","33.4791","31.5067","1.02M","-3.79%"
"2022-2-15","33.4791","31.3995","33.6587","31.1392","1.40M","6.56%"
"2022-2-14","31.4186","32.4706","33.2414","30.4112","1.62M","-3.27%"
"2022-2-13","32.4797","31.6616","34.0568","31.4979","2.01M","2.60%"
"2022-2-12","31.6561","32.6853","33.2513","31.0556","2.03M","-3.07%"
"2022-2-11","32.6576","34.3712","37.4989","31.8699","3.96M","-4.99%"
"2022-2-10","34.3736","33.7694","36.8036","33.5874","3.51M","1.79%"
"2022-2-9","33.7694","32.0089","34.8503","31.2890","2.31M","5.51%"
"2022-2-8","32.0070","32.6203","33.1622","30.4350","1.67M","-1.88%"
"2022-2-7","32.6203","29.8991","33.1597","29.3389","1.99M","9.10%"
"2022-2-6","29.8991","29.4068","30.0918","28.9506","914.72K","1.67%"
"2022-2-5","29.4068","29.6790","29.9486","28.7370","1.28M","-0.96%"
"2022-2-4","29.6908","27.8581","29.8129","27.4494","1.78M","6.60%"
"2022-2-3","27.8526","26.2989","28.0473","25.6724","1.38M","5.91%"
"2022-2-2","26.2989","26.7897","28.4121","26.1968","1.53M","-1.83%"
"2022-2-1","26.7897","25.6807","26.9202","25.4199","807.01K","4.32%"
"2022-1-31","25.6807","24.9092","25.7194","24.0186","984.46K","3.10%"
"2022-1-30","24.9096","25.3276","25.8612","24.5592","738.07K","-1.65%"
"2022-1-29","25.3276","25.1704","25.7173","24.9226","726.29K","0.62%"
"2022-1-28","25.1704","24.3093","25.2210","23.8813","1.01M","3.81%"
"2022-1-27","24.2468","24.2802","24.7501","23.3296","1.20M","-0.14%"
"2022-1-26","24.2802","24.0295","26.2826","23.6098","1.71M","1.04%"
"2022-1-25","24.0295","24.1072","24.2672","23.2384","1.76M","-0.32%"
"2022-1-24","24.1072","25.1431","25.1431","21.7043","3.57M","-4.12%"
"2022-1-23","25.1431","24.1897","25.2506","23.5588","2.17M","3.94%"
"2022-1-22","24.1897","25.9214","26.4292","21.3096","5.12M","-6.68%"
"2022-1-21","25.9214","29.3044","29.7006","25.2789","2.95M","-11.57%"
"2022-1-20","29.3137","31.2902","32.0096","29.0513","1.41M","-6.32%"
"2022-1-19","31.2902","32.6498","34.6601","31.2902","3.14M","-4.39%"
"2022-1-18","32.7277","30.9820","34.1857","30.7000","3.21M","5.63%"
"2022-1-17","30.9820","32.2806","32.3804","30.4804","568.34K","-4.02%"
"2022-1-16","32.2799","32.8499","32.8499","31.9894","403.45K","-1.74%"
"2022-1-15","32.8523","31.9691","33.3714","31.8372","923.71K","2.77%"
"2022-1-14","31.9681","30.2395","33.4149","30.1076","1.94M","5.73%"
"2022-1-13","30.2358","31.1482","31.8995","30.1295","719.65K","-2.93%"
"2022-1-12","31.1482","29.6600","31.1977","29.5410","621.77K","5.02%"
"2022-1-11","29.6600","28.4896","30.0294","28.3897","887.43K","4.11%"
"2022-1-10","28.4896","29.7315","30.0589","27.3084","1.49M","-4.18%"
"2022-1-9","29.7315","29.3406","30.2594","29.1629","594.21K","1.33%"
"2022-1-8","29.3406","30.4108","31.0396","28.4518","908.54K","-3.52%"
"2022-1-7","30.4108","31.6304","31.7502","29.2020","1.56M","-3.91%"
"2022-1-6","31.6496","31.8900","32.1203","30.7188","1.02M","-0.75%"
"2022-1-5","31.8900","34.1504","34.7900","30.4894","1.07M","-6.62%"
"2022-1-4","34.1504","34.7191","35.0002","33.8302","579.27K","-1.67%"
"2022-1-3","34.7287","35.3972","35.3972","34.1899","568.31K","-1.89%"
